Employee_Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Previous_Year_Rating,Length_Of_Service,Awards_Won,Avg_Training_Score,Performance_Rating_Category
4208,Technology,Region_7,Masters & Above,Male,Referred,1,36,4,4,No,80,Excellent
64266,Procurement,Region_11,Masters & Above,Female,Other,1,38,5,4,No,70,Excellent
57995,Procurement,Region_5,Bachelors,Male,Other,1,36,2,4,No,64,Poor
76317,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,50,4,21,No,49,Excellent
32169,Sales & Marketing,Region_14,Bachelors,Male,Sourcing,1,40,1,3,No,47,Poor
22403,Finance,Region_28,Below Secondary,Female,Other,1,26,1,2,No,54,Poor
18775,Operations,Region_20,Bachelors,Male,Sourcing,1,27,3,3,No,58,Average
7007,Sales & Marketing,Region_27,Masters & Above,Male,Other,1,54,5,21,No,53,Excellent
58836,Finance,Region_26,Bachelors,Female,Other,1,29,4,7,No,67,Excellent
67403,Procurement,Region_2,Bachelors,Male,Sourcing,3,31,4,4,No,67,Excellent
34371,Technology,Region_2,Masters & Above,Male,Other,2,45,5,15,No,75,Excellent
17603,Analytics,Region_26,Bachelors,Male,Sourcing,1,29,3,1,No,84,Average
72636,Procurement,Region_22,Masters & Above,Male,Other,1,39,3,5,No,70,Average
44193,Sales & Marketing,Region_22,Bachelors,Male,Other,1,20,3,1,No,49,Average
41162,Sales & Marketing,Region_22,Bachelors,Male,Other,1,28,5,2,No,51,Excellent
42939,Sales & Marketing,Region_30,Bachelors,Male,Other,1,42,3,4,No,51,Average
37227,Operations,Region_7,Bachelors,Male,Other,1,33,4,3,No,58,Excellent
34986,Sales & Marketing,Region_15,Bachelors,Male,Sourcing,1,33,3,4,No,52,Average
10473,Finance,Region_2,Bachelors,Male,Sourcing,1,25,5,2,No,57,Excellent
42833,Operations,Region_31,Bachelors,Male,Other,1,29,3,2,No,57,Average
39224,Technology,Region_27,Bachelors,Male,Other,1,28,5,2,Yes,95,Excellent
34148,Procurement,Region_13,Masters & Above,Male,Other,1,33,4,3,No,70,Excellent
65558,Hr,Region_15,Bachelors,Male,Sourcing,1,32,3,6,No,52,Average
63986,Operations,Region_20,Masters & Above,Female,Other,1,32,3,5,No,57,Average
31641,Analytics,Region_2,Bachelors,Male,Other,1,37,3,4,No,81,Average
45087,Sales & Marketing,Region_31,Bachelors,Male,Other,1,35,5,8,No,50,Excellent
41610,Procurement,Region_1,Bachelors,Male,Other,3,28,3,2,No,70,Average
10376,Analytics,Region_31,Bachelors,Male,Other,1,39,3,10,No,86,Average
11414,Operations,Region_27,Masters & Above,Male,Other,1,40,4,11,No,59,Excellent
32884,Sales & Marketing,Region_2,Masters & Above,Male,Other,2,36,4,9,No,47,Excellent
71007,Technology,Region_26,Bachelors,Male,Other,1,36,3,11,No,82,Average
43891,Analytics,Region_26,Bachelors,Male,Other,1,30,2,5,No,88,Poor
26769,Legal,Region_13,Bachelors,Male,Sourcing,1,43,3,9,No,59,Average
23022,Operations,Region_4,Bachelors,Female,Sourcing,1,39,2,11,No,70,Poor
56684,Operations,Region_7,Masters & Above,Female,Other,3,32,4,6,No,62,Excellent
24951,Operations,Region_15,Bachelors,Male,Other,1,43,4,11,No,58,Excellent
8810,Operations,Region_2,Bachelors,Female,Sourcing,1,34,4,6,No,60,Excellent
77266,Analytics,Region_15,Bachelors,Male,Sourcing,1,29,3,1,No,89,Average
33334,Sales & Marketing,Region_22,Bachelors,Male,Other,1,47,4,9,No,52,Excellent
29911,Analytics,Region_4,Masters & Above,Male,Other,1,38,1,9,Yes,85,Poor
42142,Operations,Region_30,Bachelors,Female,Sourcing,1,30,3,6,No,58,Average
29467,Sales & Marketing,Region_27,Bachelors,Female,Other,1,29,3,3,No,47,Average
11784,Procurement,Region_16,Bachelors,Male,Other,1,36,3,9,No,66,Average
29776,Operations,Region_22,Masters & Above,Male,Other,1,40,5,7,No,56,Excellent
10563,Legal,Region_11,Bachelors,Male,Sourcing,1,33,4,3,No,60,Excellent
6736,Operations,Region_22,Bachelors,Female,Sourcing,1,35,2,5,No,54,Poor
441,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,1,23,5,2,No,54,Excellent
14980,Finance,Region_22,Bachelors,Male,Other,3,26,5,2,No,60,Excellent
13549,Sales & Marketing,Region_24,Bachelors,Male,Sourcing,1,38,3,8,No,48,Average
1348,Analytics,Region_22,Masters & Above,Male,Sourcing,1,38,3,10,No,90,Average
14948,Technology,Region_15,Bachelors,Male,Sourcing,1,29,1,6,No,82,Poor
22827,Sales & Marketing,Region_7,Bachelors,Female,Sourcing,1,41,3,4,No,51,Average
30527,Procurement,Region_24,Bachelors,Male,Other,1,29,1,1,No,72,Poor
38928,Sales & Marketing,Region_5,Bachelors,Male,Sourcing,2,29,1,2,No,50,Poor
17420,Sales & Marketing,Region_9,Masters & Above,Male,Other,1,31,3,9,No,51,Average
72878,Procurement,Region_17,Masters & Above,Female,Other,1,56,3,4,No,70,Average
38588,Procurement,Region_22,Masters & Above,Male,Other,1,50,3,15,No,67,Average
55236,Legal,Region_2,Masters & Above,Male,Sourcing,1,36,5,4,No,57,Excellent
339,Sales & Marketing,Region_13,Bachelors,Male,Other,1,36,5,10,No,46,Excellent
30270,Operations,Region_2,Bachelors,Female,Sourcing,1,42,5,14,No,64,Excellent
36458,Sales & Marketing,Region_4,Bachelors,Male,Other,1,30,3,2,No,46,Average
27999,Analytics,Region_6,Bachelors,Male,Sourcing,1,28,5,2,No,86,Excellent
57114,Operations,Region_22,Masters & Above,Female,Sourcing,1,46,3,16,No,62,Average
25603,Technology,Region_16,Masters & Above,Female,Other,1,55,4,14,No,75,Excellent
71930,Hr,Region_28,Masters & Above,Male,Sourcing,1,35,5,10,No,50,Excellent
23945,Sales & Marketing,Region_2,Bachelors,Female,Other,1,58,3,2,Yes,48,Average
22469,Analytics,Region_28,Masters & Above,Male,Sourcing,1,35,5,7,No,85,Excellent
34891,Operations,Region_29,Bachelors,Male,Other,1,30,1,7,No,58,Poor
17506,Technology,Region_7,Bachelors,Male,Sourcing,2,27,5,4,No,82,Excellent
32124,Analytics,Region_32,Bachelors,Female,Sourcing,1,29,1,4,No,87,Poor
48160,Analytics,Region_31,Bachelors,Male,Other,1,34,1,3,No,87,Poor
30792,Sales & Marketing,Region_4,Masters & Above,Male,Other,1,40,3,2,No,49,Average
76840,Sales & Marketing,Region_26,Masters & Above,Male,Sourcing,1,33,5,4,No,47,Excellent
27844,Finance,Region_2,Masters & Above,Female,Other,3,40,3,4,No,56,Average
32595,Sales & Marketing,Region_15,Bachelors,Male,Other,1,34,1,6,No,49,Poor
68808,Sales & Marketing,Region_2,Bachelors,Female,Sourcing,1,25,3,1,No,47,Average
66391,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,28,4,6,No,47,Excellent
18212,Sales & Marketing,Region_33,Bachelors,Male,Sourcing,4,29,3,8,Yes,51,Average
51051,Sales & Marketing,Region_14,Bachelors,Male,Sourcing,1,41,4,4,No,60,Excellent
60375,Finance,Region_2,Masters & Above,Male,Sourcing,1,43,5,15,No,74,Excellent
8495,Sales & Marketing,Region_13,Masters & Above,Male,Other,1,36,1,5,No,54,Poor
61193,Legal,Region_22,Below Secondary,Male,Other,1,26,3,1,No,63,Average
50665,Procurement,Region_16,Bachelors,Female,Sourcing,1,38,4,6,No,72,Excellent
50512,Technology,Region_7,Masters & Above,Female,Other,1,37,4,8,No,82,Excellent
6621,Operations,Region_33,Bachelors,Male,Sourcing,1,35,4,8,No,59,Excellent
10992,Hr,Region_22,Bachelors,Female,Referred,1,29,5,6,No,45,Excellent
10742,Sales & Marketing,Region_19,Bachelors,Male,Sourcing,1,42,3,3,No,57,Average
33326,Technology,Region_31,Masters & Above,Male,Other,1,35,2,10,No,81,Poor
28711,Finance,Region_15,Bachelors,Male,Other,1,30,5,7,No,54,Excellent
16466,Operations,Region_15,Bachelors,Male,Sourcing,1,33,5,6,No,63,Excellent
71692,Sales & Marketing,Region_14,Bachelors,Male,Sourcing,1,29,4,3,No,43,Excellent
60158,Operations,Region_16,Below Secondary,Female,Other,1,22,3,1,No,62,Average
5296,Sales & Marketing,Region_28,Bachelors,Male,Sourcing,1,27,1,3,No,47,Poor
1415,Technology,Region_2,Bachelors,Male,Other,1,24,3,1,No,76,Average
376,R&D,Region_16,Bachelors,Male,Other,1,36,3,7,Yes,86,Average
11139,Procurement,Region_2,Bachelors,Female,Other,1,34,5,8,No,68,Excellent
21667,Technology,Region_33,Masters & Above,Male,Sourcing,1,40,1,4,No,80,Poor
52771,Sales & Marketing,Region_25,Bachelors,Female,Other,1,27,4,3,No,46,Excellent
30283,Analytics,Region_5,Bachelors,Male,Other,1,31,5,4,No,88,Excellent
33431,Sales & Marketing,Region_25,Masters & Above,Male,Sourcing,1,34,3,3,No,49,Average
10860,R&D,Region_7,Bachelors,Male,Other,1,32,3,2,No,85,Average
76614,Technology,Region_30,Bachelors,Female,Sourcing,1,29,3,1,No,83,Average
52246,Sales & Marketing,Region_2,Bachelors,Female,Other,1,28,2,5,Yes,45,Poor
16337,Procurement,Region_10,Masters & Above,Female,Other,1,44,3,16,No,68,Average
21160,Technology,Region_26,Bachelors,Male,Sourcing,1,26,5,4,No,94,Excellent
30888,Operations,Region_2,Bachelors,Female,Other,1,27,1,2,No,64,Poor
41543,Operations,Region_31,Bachelors,Female,Other,1,38,3,3,No,60,Average
68619,Technology,Region_20,Bachelors,Male,Sourcing,1,30,4,4,No,80,Excellent
46124,Sales & Marketing,Region_3,Bachelors,Male,Sourcing,1,29,3,1,No,54,Average
9454,Procurement,Region_5,Bachelors,Male,Sourcing,2,40,3,2,No,67,Average
48316,Sales & Marketing,Region_2,Masters & Above,Male,Other,1,35,5,11,No,51,Excellent
61103,Technology,Region_2,Masters & Above,Female,Other,1,42,4,17,No,78,Excellent
46772,R&D,Region_22,Masters & Above,Male,Other,1,39,4,9,No,84,Excellent
62688,Sales & Marketing,Region_32,Bachelors,Female,Other,1,31,4,4,No,45,Excellent
53821,Technology,Region_2,Bachelors,Female,Sourcing,3,29,3,1,No,80,Average
67083,Sales & Marketing,Region_11,Bachelors,Male,Sourcing,1,31,4,4,No,52,Excellent
10508,Operations,Region_4,Bachelors,Male,Sourcing,2,31,5,3,No,64,Excellent
42182,Analytics,Region_29,Bachelors,Female,Other,1,31,4,3,No,81,Excellent
51295,Operations,Region_22,Masters & Above,Female,Other,2,41,5,8,No,71,Excellent
26017,Procurement,Region_7,Masters & Above,Female,Other,1,35,2,3,No,70,Poor
38656,Operations,Region_15,Bachelors,Male,Sourcing,1,33,1,2,No,62,Poor
1210,Sales & Marketing,Region_16,Masters & Above,Female,Other,2,35,3,5,No,46,Average
52205,Technology,Region_33,Masters & Above,Male,Other,1,41,2,9,No,77,Poor
18776,Operations,Region_16,Masters & Above,Male,Sourcing,1,38,5,9,No,58,Excellent
39588,Operations,Region_32,Bachelors,Male,Other,1,31,4,5,No,55,Excellent
2066,Technology,Region_2,Bachelors,Male,Sourcing,1,29,3,6,No,81,Average
7952,Hr,Region_2,Masters & Above,Male,Other,1,45,4,7,No,52,Excellent
28286,Operations,Region_11,Bachelors,Male,Sourcing,1,36,1,9,No,54,Poor
15837,Sales & Marketing,Region_22,Bachelors,Male,Other,2,29,5,2,No,45,Excellent
41908,Sales & Marketing,Region_21,Masters & Above,Male,Sourcing,1,44,4,4,No,50,Excellent
28766,Sales & Marketing,Region_30,Bachelors,Male,Sourcing,1,32,1,3,No,46,Poor
35922,Operations,Region_2,Bachelors,Female,Other,1,41,3,5,No,60,Average
44582,Operations,Region_7,Bachelors,Female,Other,2,29,3,1,No,61,Average
42485,Technology,Region_13,Bachelors,Female,Other,1,30,5,4,No,81,Excellent
71289,Analytics,Region_15,Bachelors,Male,Other,1,29,3,1,No,83,Average
47556,Sales & Marketing,Region_12,Bachelors,Male,Other,1,27,5,3,No,52,Excellent
27264,Procurement,Region_2,Bachelors,Male,Other,1,24,3,1,No,66,Average
50266,Analytics,Region_30,Bachelors,Male,Sourcing,1,30,5,5,No,86,Excellent
77122,Operations,Region_28,Masters & Above,Male,Other,1,34,5,5,No,63,Excellent
45635,Sales & Marketing,Region_7,Bachelors,Female,Other,2,32,3,2,No,44,Average
57502,Procurement,Region_11,Bachelors,Female,Other,1,31,4,3,No,74,Excellent
26262,Sales & Marketing,Region_14,Bachelors,Male,Other,1,35,3,7,No,56,Average
74374,Operations,Region_17,Bachelors,Male,Sourcing,1,31,3,10,No,59,Average
34661,Analytics,Region_22,Bachelors,Male,Other,1,30,2,5,No,84,Poor
38450,Procurement,Region_2,Masters & Above,Female,Sourcing,1,54,5,11,No,71,Excellent
31134,Sales & Marketing,Region_13,Bachelors,Male,Other,1,33,4,8,No,54,Excellent
27968,Operations,Region_2,Masters & Above,Male,Sourcing,2,36,4,2,No,57,Excellent
36271,Technology,Region_6,Bachelors,Female,Other,1,34,2,6,No,76,Poor
3316,Legal,Region_2,Bachelors,Male,Sourcing,1,60,3,12,No,58,Average
35219,Sales & Marketing,Region_26,Bachelors,Male,Other,1,37,3,5,No,51,Average
52701,Operations,Region_10,Masters & Above,Female,Sourcing,2,34,3,7,No,60,Average
8654,Operations,Region_29,Bachelors,Male,Sourcing,1,28,4,2,No,60,Excellent
7551,Technology,Region_13,Bachelors,Male,Other,2,37,2,4,No,83,Poor
18778,Operations,Region_2,Bachelors,Female,Sourcing,1,52,5,11,No,63,Excellent
57527,Analytics,Region_34,Bachelors,Male,Sourcing,2,27,4,2,No,86,Excellent
1726,Sales & Marketing,Region_20,Bachelors,Male,Sourcing,1,33,3,2,No,48,Average
60191,Operations,Region_22,Masters & Above,Male,Other,1,46,5,15,No,60,Excellent
30623,Sales & Marketing,Region_16,Bachelors,Male,Other,1,32,2,4,No,53,Poor
67366,Procurement,Region_2,Masters & Above,Female,Sourcing,3,42,3,4,No,68,Average
15689,R&D,Region_22,Masters & Above,Male,Sourcing,1,31,5,5,No,86,Excellent
18286,Procurement,Region_2,Bachelors,Male,Sourcing,1,43,3,5,No,66,Average
63660,Procurement,Region_31,Bachelors,Female,Sourcing,1,35,3,8,No,70,Average
32232,Sales & Marketing,Region_2,Bachelors,Female,Other,1,54,4,12,No,49,Excellent
56976,Sales & Marketing,Region_15,Bachelors,Male,Sourcing,1,40,3,5,No,47,Average
64644,Operations,Region_1,Masters & Above,Female,Other,1,32,5,7,No,61,Excellent
39204,Analytics,Region_24,Bachelors,Male,Other,1,32,4,8,No,83,Excellent
47141,Sales & Marketing,Region_13,Bachelors,Male,Sourcing,1,41,5,12,No,52,Excellent
26883,Analytics,Region_27,Bachelors,Male,Sourcing,3,29,5,5,No,87,Excellent
9890,Finance,Region_2,Bachelors,Male,Other,3,25,3,1,No,60,Average
50095,Sales & Marketing,Region_31,Bachelors,Male,Other,1,28,3,5,No,49,Average
16145,Sales & Marketing,Region_7,Bachelors,Male,Other,1,36,3,10,No,51,Average
24190,Technology,Region_2,Bachelors,Male,Other,1,55,3,15,No,78,Average
17777,Sales & Marketing,Region_4,Masters & Above,Male,Other,1,39,3,6,No,53,Average
3339,Technology,Region_2,Bachelors,Male,Sourcing,1,59,3,18,No,78,Average
11436,Analytics,Region_21,Bachelors,Male,Sourcing,1,27,3,2,No,82,Average
40457,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,1,34,4,8,No,55,Excellent
4730,Technology,Region_26,Bachelors,Female,Other,1,29,4,2,No,85,Excellent
10380,Legal,Region_22,Bachelors,Male,Other,1,32,1,4,No,57,Poor
6891,Analytics,Region_22,Masters & Above,Male,Other,1,31,4,4,No,82,Excellent
40575,Procurement,Region_5,Bachelors,Female,Sourcing,1,32,3,9,No,70,Average
60937,Technology,Region_2,Masters & Above,Male,Sourcing,1,40,3,11,No,82,Average
3066,Sales & Marketing,Region_5,Masters & Above,Male,Sourcing,1,37,4,8,No,49,Excellent
18712,Operations,Region_31,Bachelors,Female,Sourcing,1,27,1,2,No,56,Poor
68494,Operations,Region_4,Bachelors,Male,Other,1,29,3,3,No,57,Average
74119,Sales & Marketing,Region_25,Bachelors,Male,Other,1,32,5,9,No,48,Excellent
76254,Procurement,Region_22,Masters & Above,Male,Sourcing,4,39,3,16,No,73,Average
49402,Sales & Marketing,Region_15,Bachelors,Male,Other,1,35,4,7,No,50,Excellent
8141,Technology,Region_2,Bachelors,Male,Other,1,34,2,6,No,77,Poor
3076,Operations,Region_26,Bachelors,Female,Other,1,34,4,7,No,58,Excellent
14390,Technology,Region_23,Masters & Above,Female,Sourcing,1,35,3,8,No,78,Average
66964,Procurement,Region_5,Bachelors,Female,Sourcing,2,32,3,2,No,72,Average
67091,Technology,Region_26,Bachelors,Female,Sourcing,1,37,1,7,No,84,Poor
13164,Technology,Region_5,Masters & Above,Male,Sourcing,1,34,3,7,No,82,Average
21190,Sales & Marketing,Region_31,Bachelors,Male,Other,3,30,1,3,No,51,Poor
21432,Operations,Region_19,Bachelors,Female,Other,2,40,5,10,No,62,Excellent
2096,Sales & Marketing,Region_22,Bachelors,Female,Sourcing,3,29,4,5,No,52,Excellent
53808,Sales & Marketing,Region_13,Masters & Above,Male,Sourcing,1,56,5,22,No,46,Excellent
9751,Sales & Marketing,Region_21,Bachelors,Male,Other,2,26,3,1,No,50,Average
59105,Operations,Region_31,Bachelors,Male,Sourcing,1,33,5,8,No,57,Excellent
76796,Procurement,Region_2,Bachelors,Female,Sourcing,1,30,5,3,No,70,Excellent
49192,Technology,Region_22,Bachelors,Female,Referred,1,27,3,2,No,77,Average
45888,Operations,Region_22,Bachelors,Male,Other,1,33,3,7,No,56,Average
12492,Operations,Region_32,Bachelors,Male,Other,1,28,3,1,No,60,Average
72963,Operations,Region_22,Bachelors,Female,Other,2,30,3,6,No,57,Average
53081,Hr,Region_2,Bachelors,Female,Other,1,36,3,3,No,46,Average
23930,Sales & Marketing,Region_28,Bachelors,Male,Sourcing,1,37,1,9,No,51,Poor
51938,Operations,Region_31,Bachelors,Male,Other,1,27,1,4,No,61,Poor
29280,Sales & Marketing,Region_13,Bachelors,Male,Sourcing,1,49,1,19,No,52,Poor
7689,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,1,30,5,4,No,48,Excellent
16924,Operations,Region_13,Masters & Above,Female,Other,2,34,5,5,Yes,75,Excellent
40162,Analytics,Region_15,Bachelors,Male,Sourcing,1,23,3,1,No,85,Average
8648,Sales & Marketing,Region_20,Masters & Above,Male,Other,1,42,5,5,No,47,Excellent
57036,Sales & Marketing,Region_22,Bachelors,Male,Other,1,26,2,3,No,44,Poor
69859,Sales & Marketing,Region_2,Bachelors,Female,Other,1,37,1,3,No,46,Poor
31492,Analytics,Region_25,Bachelors,Male,Sourcing,1,27,3,2,No,85,Average
3964,Sales & Marketing,Region_16,Bachelors,Male,Other,1,36,2,7,No,49,Poor
20962,Analytics,Region_10,Masters & Above,Male,Other,2,35,3,2,No,85,Average
16434,Operations,Region_22,Bachelors,Female,Sourcing,1,34,5,7,No,61,Excellent
28860,Technology,Region_2,Masters & Above,Male,Sourcing,1,34,3,8,No,81,Average
28665,Sales & Marketing,Region_13,Masters & Above,Male,Sourcing,1,51,1,22,No,54,Poor
1561,Hr,Region_16,Bachelors,Male,Sourcing,1,31,4,6,No,54,Excellent
72856,Operations,Region_8,Bachelors,Female,Other,1,44,3,3,No,58,Average
28596,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,2,26,2,4,No,52,Poor
52840,Operations,Region_34,Bachelors,Male,Sourcing,1,28,3,2,No,59,Average
73807,Procurement,Region_2,Masters & Above,Female,Other,1,59,4,11,No,70,Excellent
1089,Hr,Region_26,Below Secondary,Male,Other,1,23,5,2,No,50,Excellent
20345,Analytics,Region_21,Bachelors,Male,Other,2,27,5,5,No,83,Excellent
59325,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,35,5,8,No,49,Excellent
45294,Technology,Region_2,Masters & Above,Male,Other,1,58,4,18,No,76,Excellent
61412,Sales & Marketing,Region_4,Bachelors,Male,Other,1,35,2,4,No,53,Poor
29033,Analytics,Region_31,Bachelors,Male,Sourcing,1,30,4,4,No,91,Excellent
41735,Sales & Marketing,Region_1,Masters & Above,Female,Sourcing,2,32,3,4,No,45,Average
10388,Sales & Marketing,Region_10,Bachelors,Male,Other,1,26,3,1,No,50,Average
20001,Operations,Region_2,Masters & Above,Female,Referred,1,54,3,6,No,61,Average
47942,Sales & Marketing,Region_15,Bachelors,Male,Sourcing,1,40,1,8,No,50,Poor
5232,Hr,Region_22,Bachelors,Female,Other,1,29,1,2,No,52,Poor
7097,Hr,Region_22,Bachelors,Male,Referred,1,29,3,2,No,50,Average
61335,Sales & Marketing,Region_28,Masters & Above,Female,Other,2,36,5,4,No,46,Excellent
61360,R&D,Region_22,Bachelors,Female,Other,1,31,4,3,No,87,Excellent
429,Procurement,Region_10,Bachelors,Female,Other,1,28,3,1,No,65,Average
54187,Sales & Marketing,Region_14,Bachelors,Male,Other,1,34,3,8,No,53,Average
18493,Analytics,Region_7,Bachelors,Male,Other,1,33,5,5,No,82,Excellent
23130,Sales & Marketing,Region_1,Bachelors,Male,Sourcing,1,26,4,2,No,46,Excellent
16180,Sales & Marketing,Region_8,Bachelors,Male,Sourcing,1,33,1,6,No,46,Poor
5133,R&D,Region_22,Bachelors,Male,Referred,2,27,5,3,No,77,Excellent
54456,Finance,Region_22,Bachelors,Male,Other,1,26,3,3,No,59,Average
62197,Sales & Marketing,Region_23,Bachelors,Male,Sourcing,1,28,5,3,No,51,Excellent
50861,Operations,Region_22,Masters & Above,Male,Referred,1,34,4,10,No,63,Excellent
40356,Operations,Region_31,Bachelors,Male,Other,1,42,4,11,No,58,Excellent
68967,Analytics,Region_4,Masters & Above,Male,Other,1,49,5,13,No,85,Excellent
49181,Finance,Region_27,Bachelors,Male,Other,1,37,4,9,No,59,Excellent
19572,Operations,Region_22,Masters & Above,Male,Sourcing,1,42,5,10,No,62,Excellent
58731,Procurement,Region_30,Masters & Above,Female,Other,1,38,2,7,No,68,Poor
32167,Procurement,Region_17,Bachelors,Female,Other,1,28,3,3,No,71,Average
3435,Sales & Marketing,Region_2,Masters & Above,Male,Sourcing,1,33,5,6,No,49,Excellent
7389,Finance,Region_2,Masters & Above,Male,Other,3,42,3,12,No,58,Average
44860,Operations,Region_7,Masters & Above,Male,Sourcing,1,34,4,3,No,57,Excellent
72065,Operations,Region_14,Below Secondary,Male,Other,1,22,3,2,No,57,Average
49353,Legal,Region_32,Bachelors,Male,Sourcing,1,29,1,4,No,60,Poor
42688,R&D,Region_7,Masters & Above,Male,Other,1,38,3,3,No,83,Average
4019,Procurement,Region_15,Masters & Above,Male,Sourcing,1,40,5,11,No,74,Excellent
64023,Finance,Region_2,Masters & Above,Male,Sourcing,1,38,5,8,No,58,Excellent
30034,Sales & Marketing,Region_5,Bachelors,Female,Other,1,34,1,9,No,46,Poor
